592515005	93	1	515A007	01	0	2	70                          	3                           	期貨市場	
592515005	93	1	515A029	01	0	1	72                          	3                           	計量經濟學(一)	
592515006	93	1	515A008	01	0	2	92                          	3                           	多變量分析與應用	
592515006	93	1	515A026	01	0	2	94                          	3                           	財務計量與實證	
592515009	93	1	515A008	01	0	2	93                          	3                           	多變量分析與應用	
592515009	93	1	515A020	01	0	1	90                          	3                           	論文(一)	
592515009	93	1	515A026	01	0	2	91                          	3                           	財務計量與實證	
592515009	93	1	515A030	01	0	2	95                          	3                           	投資組合分析	
592515010	93	1	515A008	01	0	2	96                          	3                           	多變量分析與應用	
592515010	93	1	515A026	01	0	2	93                          	3                           	財務計量與實證	
592515010	93	1	515A030	01	0	2	98                          	3                           	投資組合分析	
592515012	93	1	515A008	01	0	2	91                          	3                           	多變量分析與應用	
592515012	93	1	515A020	01	0	1	93                          	3                           	論文(一)	
592515012	93	1	515A026	01	0	2	87                          	3                           	財務計量與實證	
592515013	93	1	515A007	01	0	2	70                          	3                           	期貨市場	
592515013	93	1	515A008	01	0	2	89                          	3                           	多變量分析與應用	
592515013	93	1	515A020	01	0	1	93                          	3                           	論文(一)	
592515013	93	1	515A026	01	0	2	83                          	3                           	財務計量與實證	
592515014	93	1	515A008	01	0	2	92                          	3                           	多變量分析與應用	
592515014	93	1	515A026	01	0	2	87                          	3                           	財務計量與實證	
592515015	93	1	515A007	01	0	2	89                          	3                           	期貨市場	
592515015	93	1	515A008	01	0	2	90                          	3                           	多變量分析與應用	
592515015	93	1	515A020	01	0	1	93                          	3                           	論文(一)	
592515015	93	1	515A026	01	0	2	87                          	3                           	財務計量與實證	
592515016	93	1	515A007	01	0	2	86                          	3                           	期貨市場	
592515016	93	1	515A008	01	0	2	90                          	3                           	多變量分析與應用	
592515016	93	1	515A020	01	0	1	95                          	3                           	論文(一)	
592515016	93	1	515A026	01	0	2	78                          	3                           	財務計量與實證	
592515017	93	1	515A007	01	0	2	87                          	3                           	期貨市場	
592515017	93	1	515A008	01	0	2	95                          	3                           	多變量分析與應用	
592515017	93	1	515A026	01	0	2	77                          	3                           	財務計量與實證	
592515018	93	1	515A007	01	0	2	70                          	3                           	期貨市場	
592515018	93	1	515A020	01	0	1	93                          	3                           	論文(一)	
592515018	93	1	515A030	01	0	2	87                          	3                           	投資組合分析	
592515019	93	1	515A001	01	0	1	75                          	3                           	財務管理	
592515019	93	1	515A007	01	0	2	73                          	3                           	期貨市場	
592515019	93	1	515A008	01	0	2	81                          	3                           	多變量分析與應用	
592515020	93	1	515A007	01	0	2	85                          	3                           	期貨市場	
592515020	93	1	515A030	01	0	2	91                          	3                           	投資組合分析	
592515021	93	1	320A002	01	0	1	91                          	3                           	研究設計	
592515021	93	1	515A008	01	0	2	85                          	3                           	多變量分析與應用	
592515021	93	1	515A020	01	0	1	93                          	3                           	論文(一)	
592515022	93	1	515A020	01	0	1	85                          	3                           	論文(一)	
592515022	93	1	515A029	01	0	1	70                          	3                           	計量經濟學(一)	
592515023	93	1	515A008	01	0	2	91                          	3                           	多變量分析與應用	
592515023	93	1	515A026	01	0	2	88                          	3                           	財務計量與實證	
592515024	93	1	515A007	01	0	2	81                          	3                           	期貨市場	
592515024	93	1	515A008	01	0	2	95                          	3                           	多變量分析與應用	
592515024	93	1	515A020	01	0	1	90                          	3                           	論文(一)	
592515024	93	1	515A026	01	0	2	93                          	3                           	財務計量與實證	
592515024	93	1	515A030	01	0	2	96                          	3                           	投資組合分析	
592515026	93	1	515A001	01	0	1	70                          	3                           	財務管理	
592515026	93	1	515A029	01	0	1	70                          	3                           	計量經濟學(一)	
592515026	93	1	515A030	01	0	2	92                          	3                           	投資組合分析	
592515027	93	1	515A001	01	0	1	80                          	3                           	財務管理	
592515027	93	1	515A008	01	0	2	94                          	3                           	多變量分析與應用	
592515027	93	1	515A020	01	0	1	93                          	3                           	論文(一)	
592515027	93	1	515A030	01	0	2	97                          	3                           	投資組合分析	
592515028	93	1	515A007	01	0	2	73                          	3                           	期貨市場	
592515029	93	1	515A007	01	0	2	73                          	3                           	期貨市場	
592515029	93	1	515A020	01	0	1	93                          	3                           	論文(一)	
592515029	93	1	515A026	01	0	2	85                          	3                           	財務計量與實證	
592515029	93	1	515A030	01	0	2	91                          	3                           	投資組合分析	
592515030	93	1	515A007	01	0	2	87                          	3                           	期貨市場	
592515030	93	1	515A020	01	0	1	90                          	3                           	論文(一)	
592515030	93	1	515A026	01	0	2	78                          	3                           	財務計量與實證	
592515030	93	1	515A030	01	0	2	95                          	3                           	投資組合分析	
592520001	93	1	520A007	01	0	1	90                          	3                           	策略管理	
592520001	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520001	93	1	520A018	01	0	1	92                          	3                           	管理專題研究(一)	
592520001	93	1	520A042	01	0	2		3                           	消費者行為	
592520002	93	1	520A007	01	0	1	90                          	3                           	策略管理	
592520002	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520002	93	1	520A018	01	0	1	88                          	3                           	管理專題研究(一)	
592520002	93	1	520A042	01	0	2		3                           	消費者行為	
592520003	93	1	520A007	01	0	1	87                          	3                           	策略管理	
592520003	93	1	520A008	01	0	1	82                          	3                           	人力資源管理	
592520003	93	1	520A018	01	0	1	88                          	3                           	管理專題研究(一)	
592520003	93	1	520A043	01	0	2	90                          	3                           	公司理財研討	
592520005	93	1	520A007	01	0	1	88                          	3                           	策略管理	
592520005	93	1	520A008	01	0	1	85                          	3                           	人力資源管理	
592520005	93	1	520A018	01	0	1	88                          	3                           	管理專題研究(一)	
592520005	93	1	520A043	01	0	2	94                          	3                           	公司理財研討	
592520006	93	1	520A007	01	0	1	80                          	3                           	策略管理	
592520006	93	1	520A008	01	0	1	79                          	3                           	人力資源管理	
592520006	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520006	93	1	520A043	01	0	2	86                          	3                           	公司理財研討	
592520007	93	1	520A007	01	0	1	88                          	3                           	策略管理	
592520007	93	1	520A008	01	0	1	82                          	3                           	人力資源管理	
592520007	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520007	93	1	520A042	01	0	2		3                           	消費者行為	
592520008	93	1	520A007	01	0	1	89                          	3                           	策略管理	
592520008	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520008	93	1	520A018	01	0	1	80                          	3                           	管理專題研究(一)	
592520008	93	1	520A055	01	0	2	88                          	3                           	電腦套裝軟體應用	
592520009	93	1	520A007	01	0	1	80                          	3                           	策略管理	
592520009	93	1	520A008	01	0	1	85                          	3                           	人力資源管理	
592520009	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520009	93	1	520A042	01	0	2		3                           	消費者行為	
592520010	93	1	520A007	01	0	1	85                          	3                           	策略管理	
592520010	93	1	520A008	01	0	1	82                          	3                           	人力資源管理	
592520010	93	1	520A018	01	0	1	84                          	3                           	管理專題研究(一)	
592520010	93	1	520A042	01	0	2		3                           	消費者行為	
592520011	93	1	520A007	01	0	1	78                          	3                           	策略管理	
592520011	93	1	520A008	01	0	1	80                          	3                           	人力資源管理	
592520011	93	1	520A042	01	0	2		3                           	消費者行為	
592520011	93	1	520A043	01	0	2	82                          	3                           	公司理財研討	
592520012	93	1	520A007	01	0	1	80                          	3                           	策略管理	
592520012	93	1	520A008	01	0	1	81                          	3                           	人力資源管理	
592520012	93	1	520A018	01	0	1	88                          	3                           	管理專題研究(一)	
592520012	93	1	520A042	01	0	2		3                           	消費者行為	
592520013	93	1	520A007	01	0	1	90                          	3                           	策略管理	
592520013	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520013	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520013	93	1	520A055	01	0	2	90                          	3                           	電腦套裝軟體應用	
592520014	93	1	520A007	01	0	1	85                          	3                           	策略管理	
592520014	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520014	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520014	93	1	520A042	01	0	2		3                           	消費者行為	
592520015	93	1	520A007	01	0	1	86                          	3                           	策略管理	
592520015	93	1	520A008	01	0	1	81                          	3                           	人力資源管理	
592520015	93	1	520A018	01	0	1	91                          	3                           	管理專題研究(一)	
592520015	93	1	520A043	01	0	2	88                          	3                           	公司理財研討	
592520016	93	1	520A007	01	0	1	86                          	3                           	策略管理	
592520016	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520016	93	1	520A018	01	0	1		3                           	管理專題研究(一)	
592520016	93	1	520A047	01	0	2		3                           	多變量分析	
592520017	93	1	520A007	01	0	1	81                          	3                           	策略管理	
592520017	93	1	520A008	01	0	1	80                          	3                           	人力資源管理	
592520017	93	1	520A018	01	0	1		3                           	管理專題研究(一)	
592520017	93	1	520A043	01	0	2	93                          	3                           	公司理財研討	
592520018	93	1	520A007	01	0	1	86                          	3                           	策略管理	
592520018	93	1	520A008	01	0	1	83                          	3                           	人力資源管理	
592520018	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520018	93	1	520A042	01	0	2		3                           	消費者行為	
592520019	93	1	520A007	01	0	1	84                          	3                           	策略管理	
592520019	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520019	93	1	520A018	01	0	1	86                          	3                           	管理專題研究(一)	
592520019	93	1	520A042	01	0	2		3                           	消費者行為	
592520020	93	1	520A007	01	0	1	82                          	3                           	策略管理	
592520020	93	1	520A008	01	0	1	83                          	3                           	人力資源管理	
592520020	93	1	520A018	01	0	1	86                          	3                           	管理專題研究(一)	
592520020	93	1	520A042	01	0	2		3                           	消費者行為	
592520021	93	1	520A007	01	0	1	80                          	3                           	策略管理	
592520021	93	1	520A008	01	0	1	78                          	3                           	人力資源管理	
592520021	93	1	520A018	01	0	1		3                           	管理專題研究(一)	
592520021	93	1	520A047	01	0	2		3                           	多變量分析	
592520022	93	1	520A007	01	0	1	84                          	3                           	策略管理	
592520022	93	1	520A008	01	0	1	83                          	3                           	人力資源管理	
592520022	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520022	93	1	520A042	01	0	2		3                           	消費者行為	
592520023	93	1	520A007	01	0	1	83                          	3                           	策略管理	
592520023	93	1	520A008	01	0	1	85                          	3                           	人力資源管理	
592520023	93	1	520A018	01	0	1	88                          	3                           	管理專題研究(一)	
592520023	93	1	520A047	01	0	2		3                           	多變量分析	
592520024	93	1	520A007	01	0	1	81                          	3                           	策略管理	
592520024	93	1	520A008	01	0	1	82                          	3                           	人力資源管理	
592520024	93	1	520A018	01	0	1	84                          	3                           	管理專題研究(一)	
592520024	93	1	520A042	01	0	2		3                           	消費者行為	
592520025	93	1	520A007	01	0	1	83                          	3                           	策略管理	
592520025	93	1	520A043	01	0	2	83                          	3                           	公司理財研討	
592520026	93	1	520A007	01	0	1	87                          	3                           	策略管理	
592520026	93	1	520A008	01	0	1	84                          	3                           	人力資源管理	
592520026	93	1	520A018	01	0	1		3                           	管理專題研究(一)	
592520026	93	1	520A047	01	0	2		3                           	多變量分析	
592520027	93	1	520A007	01	0	1	86                          	3                           	策略管理	
592520027	93	1	520A008	01	0	1	80                          	3                           	人力資源管理	
592520027	93	1	520A018	01	0	1		3                           	管理專題研究(一)	
592520027	93	1	520A043	01	0	2	90                          	3                           	公司理財研討	
592520028	93	1	520A007	01	0	1	85                          	3                           	策略管理	
592520028	93	1	520A008	01	0	1	81                          	3                           	人力資源管理	
592520028	93	1	520A018	01	0	1	82                          	3                           	管理專題研究(一)	
592520028	93	1	520A043	01	0	2	83                          	3                           	公司理財研討	
592520029	93	1	520A007	01	0	1	88                          	3                           	策略管理	
592520029	93	1	520A008	01	0	1	83                          	3                           	人力資源管理	
592520029	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520029	93	1	520A043	01	0	2	92                          	3                           	公司理財研討	
592520030	93	1	520A008	01	0	1	78                          	3                           	人力資源管理	
592520030	93	1	520A018	01	0	1		3                           	管理專題研究(一)	
592520032	93	1	520A007	01	0	1	87                          	3                           	策略管理	
592520032	93	1	520A008	01	0	1	85                          	3                           	人力資源管理	
592520032	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520032	93	1	520A042	01	0	2		3                           	消費者行為	
592520033	93	1	520A007	01	0	1	88                          	3                           	策略管理	
592520033	93	1	520A008	01	0	1	82                          	3                           	人力資源管理	
592520033	93	1	520A018	01	0	1	87                          	3                           	管理專題研究(一)	
592520033	93	1	520A042	01	0	2		3                           	消費者行為	
592520034	93	1	520A007	01	0	1	87                          	3                           	策略管理	
592520034	93	1	520A008	01	0	1	80                          	3                           	人力資源管理	
592520034	93	1	520A018	01	0	1		3                           	管理專題研究(一)	
592520034	93	1	520A043	01	0	2	93                          	3                           	公司理財研討	
592520035	93	1	520A007	01	0	1	85                          	3                           	策略管理	
592520035	93	1	520A008	01	0	1	81                          	3                           	人力資源管理	
592520035	93	1	520A018	01	0	1	88                          	3                           	管理專題研究(一)	
592520035	93	1	520A047	01	0	2		3                           	多變量分析	
592520036	93	1	520A007	01	0	1	87                          	3                           	策略管理	
592520036	93	1	520A008	01	0	1	83                          	3                           	人力資源管理	
592520036	93	1	520A018	01	0	1	82                          	3                           	管理專題研究(一)	
592520036	93	1	520A043	01	0	2	88                          	3                           	公司理財研討	
592520037	93	1	520A008	01	0	1	78                          	3                           	人力資源管理	
592520037	93	1	520A018	01	0	1	90                          	3                           	管理專題研究(一)	
592520037	93	1	520A042	01	0	2		3                           	消費者行為	
592520038	93	1	520A007	01	0	1	84                          	3                           	策略管理	
592520038	93	1	520A008	01	0	1	78                          	3                           	人力資源管理	
592520038	93	1	520A018	01	0	1	84                          	3                           	管理專題研究(一)	
592520038	93	1	520A042	01	0	2		3                           	消費者行為	
592520039	93	1	520A007	01	0	1	81                          	3                           	策略管理	
592520039	93	1	520A008	01	0	1	83                          	3                           	人力資源管理	
592520039	93	1	520A018	01	0	1	86                          	3                           	管理專題研究(一)	
592520039	93	1	520A043	01	0	2	87                          	3                           	公司理財研討	
592520040	93	1	520A007	01	0	1	84                          	3                           	策略管理	
592520040	93	1	520A008	01	0	1	85                          	3                           	人力資源管理	
592520040	93	1	520A018	01	0	1	92                          	3                           	管理專題研究(一)	
592520040	93	1	520A055	01	0	2	88                          	3                           	電腦套裝軟體應用	
592525001	93	1	525A003	01	0	1	89                          	3                           	研究方法	
592525001	93	1	525A103	01	0	2		3                           	管理控制制度	
592525002	93	1	525A003	01	0	1	84                          	3                           	研究方法	
592525002	93	1	525A103	01	0	2		3                           	管理控制制度	
592525003	93	1	525A019	01	0	2	93                          	3                           	資料倉儲與採礦	
592525004	93	1	525A003	01	0	1	81                          	3                           	研究方法	
592525004	93	1	525A103	01	0	2		3                           	管理控制制度	
592525005	93	1	525A003	01	0	1	85                          	3                           	研究方法	
592525005	93	1	525A103	01	0	2		3                           	管理控制制度	
592525006	93	1	525A003	01	0	1	85                          	3                           	研究方法	
592525006	93	1	525A103	01	0	2		3                           	管理控制制度	
592525007	93	1	525A003	01	0	1	86                          	3                           	研究方法	
592525007	93	1	525A103	01	0	2		3                           	管理控制制度	
592525008	93	1	525A003	01	0	1	85                          	3                           	研究方法	
592525008	93	1	525A103	01	0	2		3                           	管理控制制度	
592525009	93	1	525A003	01	0	1	87                          	3                           	研究方法	
592525009	93	1	525A019	01	0	2	87                          	3                           	資料倉儲與採礦	
592525010	93	1	525A003	01	0	1	80                          	3                           	研究方法	
592525010	93	1	525A009	01	0	1	90                          	3                           	碩士論文(I)	
592525010	93	1	525A019	01	0	2	87                          	3                           	資料倉儲與採礦	
592525011	93	1	525A003	01	0	1	85                          	3                           	研究方法	
592525011	93	1	525A019	01	0	2	85                          	3                           	資料倉儲與採礦	
592525012	93	1	525A003	01	0	1	85                          	3                           	研究方法	
592525012	93	1	525A103	01	0	2		3                           	管理控制制度	
592525013	93	1	525A003	01	0	1	84                          	3                           	研究方法	
592525013	93	1	525A103	01	0	2		3                           	管理控制制度	
592525014	93	1	525A003	01	0	1	83                          	3                           	研究方法	
592525014	93	1	525A103	01	0	2		3                           	管理控制制度	
592525015	93	1	525A003	01	0	1	89                          	3                           	研究方法	
592525015	93	1	525A103	01	0	2		3                           	管理控制制度	
592525016	93	1	525A003	01	0	1	86                          	3                           	研究方法	
592525016	93	1	525A019	01	0	2	93                          	3                           	資料倉儲與採礦	
592525017	93	1	525A003	01	0	1	84                          	3                           	研究方法	
592525017	93	1	525A103	01	0	2		3                           	管理控制制度	
592525018	93	1	525A003	01	0	1	90                          	3                           	研究方法	
592525018	93	1	525A103	01	0	2		3                           	管理控制制度	
592525019	93	1	525A003	01	0	1	92                          	3                           	研究方法	
592525019	93	1	525A019	01	0	2	88                          	3                           	資料倉儲與採礦	
592525020	93	1	525A003	01	0	1	84                          	3                           	研究方法	
592525020	93	1	525A019	01	0	2	87                          	3                           	資料倉儲與採礦	
592525021	93	1	525A003	01	0	1	93                          	3                           	研究方法	
592525021	93	1	525A009	01	0	1	88                          	3                           	碩士論文(I)	
592525021	93	1	525A103	01	0	2		3                           	管理控制制度	
592525022	93	1	525A003	01	0	1	89                          	3                           	研究方法	
592525022	93	1	525A103	01	0	2		3                           	管理控制制度	
592525023	93	1	525A003	01	0	1	83                          	3                           	研究方法	
592525023	93	1	525A103	01	0	2		3                           	管理控制制度	
592525025	93	1	525A003	01	0	1	84                          	3                           	研究方法	
592525025	93	1	525A019	01	0	2	88                          	3                           	資料倉儲與採礦	
592525026	93	1	525A003	01	0	1	91                          	3                           	研究方法	
592525026	93	1	525A103	01	0	2		3                           	管理控制制度	
592525027	93	1	525A003	01	0	1	89                          	3                           	研究方法	
592525027	93	1	525A019	01	0	2	85                          	3                           	資料倉儲與採礦	
592525028	93	1	525A003	01	0	1	86                          	3                           	研究方法	
592525028	93	1	525A019	01	0	2	87                          	3                           	資料倉儲與採礦	
592525029	93	1	525A003	01	0	1	88                          	3                           	研究方法	
592525029	93	1	525A103	01	0	2		3                           	管理控制制度	
592525030	93	1	525A003	01	0	1	85                          	3                           	研究方法	
592525030	93	1	525A103	01	0	2		3                           	管理控制制度	
592530001	93	1	530A307	01	0	1	92                          	3                           	資管碩士論文(一)	
592530001	93	1	530A315	01	0	1		3                           	電子商務	
592530001	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530002	93	1	530A315	01	0	1		3                           	電子商務	
592530002	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530002	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530003	93	1	530A315	01	0	1		3                           	電子商務	
592530003	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530004	93	1	530A315	01	0	1		3                           	電子商務	
592530004	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530005	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530006	93	1	530A315	01	0	1		3                           	電子商務	
592530006	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530006	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530007	93	1	530A112	01	0	1	88                          	3                           	資料庫管理與實務	
592530007	93	1	530A113	01	0	1		3                           	管理資訊系統理論與實務	
592530007	93	1	530A303	01	0	2		3                           	醫務品質管理	
592530007	93	1	530A325	01	0	2		3                           	資料探勘與應用	
592530008	93	1	530A315	01	0	1		3                           	電子商務	
592530008	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530008	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530009	93	1	530A315	01	0	1		3                           	電子商務	
592530009	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530009	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530010	93	1	530A315	01	0	1		3                           	電子商務	
592530010	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530011	93	1	530A315	01	0	1		3                           	電子商務	
592530011	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530012	93	1	530A315	01	0	1		3                           	電子商務	
592530012	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530013	93	1	530A315	01	0	1		3                           	電子商務	
592530013	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530014	93	1	530A315	01	0	1		3                           	電子商務	
592530014	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530014	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530015	93	1	530A315	01	0	1		3                           	電子商務	
592530015	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530016	93	1	530A315	01	0	1		3                           	電子商務	
592530016	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530016	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530018	93	1	530A315	01	0	1		3                           	電子商務	
592530018	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530018	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530019	93	1	530A315	01	0	1		3                           	電子商務	
592530019	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530019	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530020	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530020	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530021	93	1	530A315	01	0	1		3                           	電子商務	
592530021	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530022	93	1	530A315	01	0	1		3                           	電子商務	
592530022	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530022	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530023	93	1	530A315	01	0	1		3                           	電子商務	
592530023	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530025	93	1	530A303	01	0	2		3                           	醫務品質管理	
592530025	93	1	530A315	01	0	1		3                           	電子商務	
592530025	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530026	93	1	530A315	01	0	1		3                           	電子商務	
592530026	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530027	93	1	530A315	01	0	1		3                           	電子商務	
592530027	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530027	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530028	93	1	530A315	01	0	1		3                           	電子商務	
592530028	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530028	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530029	93	1	530A315	01	0	1		3                           	電子商務	
592530029	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592530030	93	1	530A315	01	0	1		3                           	電子商務	
592530030	93	1	530A326	01	0	2		3                           	會計資訊系統	
592530030	93	1	530A327	01	0	1		3                           	策略與資訊管理	
592605001	93	1	605A107	01	0	2		3                           	醫療衛生法專題研究	
592605001	93	1	605A215	01	0	2	91                          	2                           	法學英文(一)	
592605001	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605002	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605002	93	1	605A212	01	0	2	91                          	2                           	法學日文(一)	
592605002	93	1	605A229	01	0	2	93                          	2                           	法律社會學專題研究:家庭法(一)	
592605002	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605003	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605003	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605003	93	1	605A609	01	0	2		2                           	社會福利法專題研究(一)	
592605004	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605004	93	1	605A215	01	0	2	92                          	2                           	法學英文(一)	
592605004	93	1	605A708	01	0	1	89                          	2                           	商標專利制度專題研究	
592605005	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605005	93	1	605A215	01	0	2	90                          	2                           	法學英文(一)	
592605005	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605005	93	1	605A610	01	0	2	90                          	2                           	個別勞動法專題研究(一)	
592605006	93	1	605A215	01	0	2	92                          	2                           	法學英文(一)	
592605006	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605006	93	1	605A610	01	0	2	92                          	2                           	個別勞動法專題研究(一)	
592605007	93	1	605A215	01	0	2	92                          	2                           	法學英文(一)	
592605007	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605007	93	1	605A610	01	0	2	92                          	2                           	個別勞動法專題研究(一)	
592605008	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605008	93	1	605A212	01	0	2	90                          	2                           	法學日文(一)	
592605008	93	1	605A229	01	0	2	90                          	2                           	法律社會學專題研究:家庭法(一)	
592605008	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605009	93	1	605A107	01	0	2		3                           	醫療衛生法專題研究	
592605009	93	1	605A227	01	0	2		2                           	民法專題研究	
592605009	93	1	605A228	01	0	2	90                          	2                           	民事特別法專題研究(一)-信託法	
592605009	93	1	605A304	01	0	2		3                           	刑法專題研究(三)	
592605010	93	1	605A100	01	0	1		6                           	畢業論文	
592605010	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605010	93	1	605A229	01	0	2	94                          	2                           	法律社會學專題研究:家庭法(一)	
592605010	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605010	93	1	605A609	01	0	2		2                           	社會福利法專題研究(一)	
592605011	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605011	93	1	605A229	01	0	2	90                          	2                           	法律社會學專題研究:家庭法(一)	
592605011	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605011	93	1	605A609	01	0	2		2                           	社會福利法專題研究(一)	
592605012	93	1	605A107	01	0	2		3                           	醫療衛生法專題研究	
592605012	93	1	605A227	01	0	2		2                           	民法專題研究	
592605012	93	1	605A228	01	0	2	80                          	2                           	民事特別法專題研究(一)-信託法	
592605012	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605012	93	1	605A304	01	0	2		3                           	刑法專題研究(三)	
592605013	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605013	93	1	605A215	01	0	2	94                          	2                           	法學英文(一)	
592605013	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605013	93	1	605A610	01	0	2	91                          	2                           	個別勞動法專題研究(一)	
592605014	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605014	93	1	605A212	01	0	2	93                          	2                           	法學日文(一)	
592605014	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605014	93	1	605A610	01	0	2	91                          	2                           	個別勞動法專題研究(一)	
592605015	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605015	93	1	605A215	01	0	2	92                          	2                           	法學英文(一)	
592605015	93	1	605A227	01	0	2		2                           	民法專題研究	
592605015	93	1	605A708	01	0	1	88                          	2                           	商標專利制度專題研究	
592605017	93	1	605A212	01	0	2	91                          	2                           	法學日文(一)	
592605017	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605018	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605018	93	1	605A215	01	0	2	92                          	2                           	法學英文(一)	
592605018	93	1	605A228	01	0	2	85                          	2                           	民事特別法專題研究(一)-信託法	
592605018	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605019	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605019	93	1	605A229	01	0	2	88                          	2                           	法律社會學專題研究:家庭法(一)	
592605019	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605019	93	1	605A609	01	0	2		2                           	社會福利法專題研究(一)	
592605020	93	1	605A215	01	0	2	92                          	2                           	法學英文(一)	
592605020	93	1	605A227	01	0	2		2                           	民法專題研究	
592605020	93	1	605A229	01	0	2	95                          	2                           	法律社會學專題研究:家庭法(一)	
592605020	93	1	605A304	01	0	2		3                           	刑法專題研究(三)	
592605021	93	1	605A103	01	0	2		3                           	憲法專題研究(二)	
592605021	93	1	605A215	01	0	2	90                          	2                           	法學英文(一)	
592605021	93	1	605A302	01	0	2		3                           	刑法專題研究(二)	
592605021	93	1	605A610	01	0	2	90                          	2                           	個別勞動法專題研究(一)	
